source,participant,subj_values,Model,Meaning,Task,Condition,Stem
original_meaning_comprehension_data_cond2_novel_stem_subj_means,416951,0.4444444444444444,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,454237,0.45454545454545453,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,463321,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,491215,0.7,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,519471,0.375,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,526616,0.5833333333333334,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,532474,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,579231,0.6666666666666666,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,632985,0.9166666666666666,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,680109,0.8888888888888888,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,763736,0.4,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,769293,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,783859,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,805292,0.5,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,817058,0.6666666666666666,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,818269,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,835615,0.5454545454545454,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,835778,0.5,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,844618,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,849639,0,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,877238,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,881807,0.8181818181818182,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,886144,0.5,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,886890,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,937555,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond2_novel_stem_subj_means,983513,1,original_meaning_comprehension_data_cond2_novel_stem,original,comprehension,cond2,novel
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,23855,0.3333333333333333,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,75565,0.6,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,100111,0.8,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,103482,0.5,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,150932,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,196092,0.42857142857142855,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,204573,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,295781,0.3333333333333333,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,296211,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,297492,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,384294,0,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,385370,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,427171,0,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,430083,0.5,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,480171,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,530171,0.5,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,537070,0.5,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,567835,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,610842,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,649153,0.9,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,692032,0.5,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,722527,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,791629,0.8333333333333334,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,808694,0.6,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,814040,0.5714285714285714,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,828936,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,833721,1,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,904940,0.45454545454545453,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,979237,0.5454545454545454,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_familiar_stem_subj_means,980703,0.4444444444444444,original_meaning_comprehension_data_cond3_familiar_stem,original,comprehension,cond3,familiar
original_meaning_comprehension_data_cond3_novel_stem_subj_means,23855,0.5714285714285714,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,75565,0.45454545454545453,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,100111,0.5,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,103482,0.4,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,150932,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,196092,0.42857142857142855,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,204573,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,295781,0.375,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,296211,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,297492,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,384294,0.5714285714285714,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,385370,0.25,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,427171,0.3333333333333333,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,430083,0.5,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,480171,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,530171,0.5,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,537070,0.5,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,567835,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,610842,0.9166666666666666,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,649153,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,692032,0.5454545454545454,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,722527,1,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,791629,0.8571428571428571,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,808694,0.5,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,814040,0.25,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,833721,0.9166666666666666,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,904940,0.8181818181818182,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,979237,0.6363636363636364,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_comprehension_data_cond3_novel_stem_subj_means,980703,0.375,original_meaning_comprehension_data_cond3_novel_stem,original,comprehension,cond3,novel
original_meaning_prod_data_cond1_familiar_stem_subj_means,10491,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,24300,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,39146,1,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,49522,1,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,64196,0.75,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,66002,0.5217391304347826,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,112108,0.5714285714285714,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,145601,0.38461538461538464,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,183053,1,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,237233,0.21428571428571427,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,275912,0.5,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,337780,0.08333333333333333,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,375898,0.3684210526315789,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,402050,0.36363636363636365,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,420322,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,439037,0.6,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,455957,0.4666666666666667,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,484560,0.6,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,499937,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,504285,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,516480,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,524572,0.47368421052631576,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,581431,0.47368421052631576,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,618798,1,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,669582,0.6,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,695258,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,697965,0.42857142857142855,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,728095,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,757339,0.4117647058823529,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,795819,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,819354,0,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,872729,0.3076923076923077,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,877250,1,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,879226,0.9230769230769231,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,916209,0.1111111111111111,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_familiar_stem_subj_means,949821,0.5,original_meaning_prod_data_cond1_familiar_stem,original,prod,cond1,familiar
original_meaning_prod_data_cond1_novel_stem_subj_means,24300,0.16666666666666666,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,39146,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,49522,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,64196,0.6666666666666666,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,66002,0.5217391304347826,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,112108,0.6,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,145601,0.5555555555555556,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,183053,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,237233,0.25,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,275912,0.55,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,308566,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,337780,0.25,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,364622,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,375898,0.42857142857142855,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,402050,0.8888888888888888,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,420322,0,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,439037,0.8888888888888888,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,455957,0.5,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,484560,0.875,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,499937,0.38461538461538464,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,504285,0.09090909090909091,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,516480,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,524572,0.5,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,581431,0.6111111111111112,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,618798,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,669582,0.3,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,681800,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,695258,0,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,697965,0.75,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,728095,0,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,757339,0.25,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,795819,0,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,819354,0,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,872729,0.5263157894736842,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,877250,1,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,879226,0.9230769230769231,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,916209,0.5,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond1_novel_stem_subj_means,949821,0.7142857142857143,original_meaning_prod_data_cond1_novel_stem,original,prod,cond1,novel
original_meaning_prod_data_cond2_familiar_stem_subj_means,49871,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,56352,0.6666666666666666,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,84071,0.75,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,118797,0.3076923076923077,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,142467,0.5454545454545454,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,150106,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,167821,0.6666666666666666,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,208147,0.5789473684210527,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,279453,0.6875,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,311083,0.7,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,316219,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,323058,0.5,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,330170,0.5217391304347826,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,358678,0,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,380268,0.2857142857142857,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,394370,0.5789473684210527,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,407407,0.6470588235294118,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,411030,0.09090909090909091,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,416951,0.5,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,446620,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,463321,0.4,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,491215,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,519471,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,526616,0.45454545454545453,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,532474,0.3333333333333333,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,632985,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,769293,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,783859,0.6,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,805292,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,817058,0.9090909090909091,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,818269,0.5,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,835615,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,835778,0.7058823529411765,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,844618,0.5882352941176471,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,877238,0.5555555555555556,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,881807,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,886144,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
