participant,date,condition,age,native_lang,other_langs,stem_condition,comprehension_label,comprehension_response,comprehension_suffix,language,freq_suffix,original_meaning,novel_meaning,frequent,meaning,frequency,condition_numeric
915615,2026-07-17,1,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
915615,2026-07-17,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
915615,2026-07-17,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
429772,2026-07-17,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
429772,2026-07-17,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
299953,2026-07-17,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
299953,2026-07-17,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
299953,2026-07-17,2,,,,novel,shintidan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
299953,2026-07-17,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
299953,2026-07-17,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
299953,2026-07-17,2,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
299953,2026-07-17,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
299953,2026-07-17,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
299953,2026-07-17,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
299953,2026-07-17,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
299953,2026-07-17,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
299953,2026-07-17,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
299953,2026-07-17,2,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-3
299953,2026-07-17,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
734226,2026-07-17,1,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
734226,2026-07-17,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
734226,2026-07-17,1,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
850825,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
850825,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
850825,2026-07-17,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
249785,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
249785,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
553050,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,novel,merodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
553050,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
553050,2026-07-17,3,,,,familiar,koradan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
472035,2026-07-17,3,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
472035,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
472035,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
472035,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
530999,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
530999,2026-07-17,3,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
530999,2026-07-17,3,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
530999,2026-07-17,3,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
530999,2026-07-17,3,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
530999,2026-07-17,3,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
530999,2026-07-17,3,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
530999,2026-07-17,3,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
530999,2026-07-17,3,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
530999,2026-07-17,3,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
530999,2026-07-17,3,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
530999,2026-07-17,3,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
530999,2026-07-17,3,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
530999,2026-07-17,3,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
530999,2026-07-17,3,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
530999,2026-07-17,3,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
464543,2026-07-17,1,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
464543,2026-07-17,1,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
464543,2026-07-17,1,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
464543,2026-07-17,1,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
818224,2026-07-17,3,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
818224,2026-07-17,3,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
818224,2026-07-17,3,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
818224,2026-07-17,3,,,,novel,shintidan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
818224,2026-07-17,3,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
818224,2026-07-17,3,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
818224,2026-07-17,3,,,,familiar,balnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
818224,2026-07-17,3,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
818224,2026-07-17,3,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
818224,2026-07-17,3,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
818224,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
818224,2026-07-17,3,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
400031,2026-07-17,1,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
400031,2026-07-17,1,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
400031,2026-07-17,1,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
400031,2026-07-17,1,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
400031,2026-07-17,1,,,,novel,merodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
400031,2026-07-17,1,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
400031,2026-07-17,1,,,,familiar,berkodan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
400031,2026-07-17,1,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
400031,2026-07-17,1,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
400031,2026-07-17,1,,,,familiar,koradan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
015640,2026-07-17,1,,,,novel,shintidan,dim_pl,dan,dan,freq,0,1,1,1,1,12-12
015640,2026-07-17,1,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
015640,2026-07-17,1,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,12-3
015640,2026-07-17,1,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
015640,2026-07-17,1,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
198475,2026-07-17,3,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
198475,2026-07-17,3,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
198475,2026-07-17,3,,,,novel,shintidan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
198475,2026-07-17,3,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
198475,2026-07-17,3,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
198475,2026-07-17,3,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
198475,2026-07-17,3,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
198475,2026-07-17,3,,,,novel,pildan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
282892,2026-07-17,1,,,,novel,pildan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
282892,2026-07-17,1,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
282892,2026-07-17,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
282892,2026-07-17,1,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
282892,2026-07-17,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
282892,2026-07-17,1,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
282892,2026-07-17,1,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
282892,2026-07-17,1,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
282892,2026-07-17,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
282892,2026-07-17,1,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
282892,2026-07-17,1,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
282892,2026-07-17,1,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
857229,2026-07-17,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
857229,2026-07-17,2,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,novel,shintidan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,novel,pildan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,novel,shintidan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
857229,2026-07-17,2,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
438738,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
438738,2026-07-17,3,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
438738,2026-07-17,3,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
106465,2026-07-17,1,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,12-3
262389,2026-07-17,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
262389,2026-07-17,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
262389,2026-07-17,1,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
262389,2026-07-17,1,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
262389,2026-07-17,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
262389,2026-07-17,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
